"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Uzaktan Kumandalı Kara Araçları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Oyuncak Dronelar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Oyuncak Tren & Ray Setleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Oyuncak Tekne & Deniz Araçları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Aile Kutu Oyunları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Strateji Kutu Oyunları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Parti Kutu Oyunları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Satranç, Dama & Klasik Oyun Takımları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Oyun Kartları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Puzzle & Zeka Oyunları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Puzzle & Zeka Oyunları","Yapbozlar","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Puzzle & Zeka Oyunları","Yapbozlar","İki Boyutlu Yapbozlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Puzzle & Zeka Oyunları","Yapbozlar","Üç Boyutlu Yapbozlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Puzzle & Zeka Oyunları","Mantık & Zeka Oyunları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Puzzle & Zeka Oyunları","Mekanik Bulmacalar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Model, Maket & Minyatür","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Model, Maket & Minyatür","Model Kitleri","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Model, Maket & Minyatür","Model Kitleri","Model Araç Kitleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Model, Maket & Minyatür","Model Kitleri","Model Yapı Kitleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Model, Maket & Minyatür","Model Kitleri","Diğer Model Kitleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Model, Maket & Minyatür","Minyatür & Diorama Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Model, Maket & Minyatür","Model Demiryolu Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Koleksiyon Ürünleri","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Koleksiyon Ürünleri","Koleksiyon Figürleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Koleksiyon Ürünleri","Koleksiyon Kartları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Koleksiyon Ürünleri","Sergileme Amaçlı Model Araçlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Koleksiyon Ürünleri","Sürpriz & Rastgele İçerikli Koleksiyon Paketleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Sanat, El İşi & Hobi Kitleri","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Sanat, El İşi & Hobi Kitleri","Boyama & Çizim Kitleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Sanat, El İşi & Hobi Kitleri","Takı Yapım Kitleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Sanat, El İşi & Hobi Kitleri","Kil, Seramik & Şekillendirme Kitleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Sanat, El İşi & Hobi Kitleri","Tekstil, Dikiş & Örgü Kitleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Sanat, El İşi & Hobi Kitleri","Slime & Duyusal Üretim Kitleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Açık Hava & Aktivite Oyuncakları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Açık Hava & Aktivite Oyuncakları","Binilebilir Oyuncaklar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Açık Hava & Aktivite Oyuncakları","Kum & Su Oyuncakları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Açık Hava & Aktivite Oyuncakları","Uçurtma & Baloncuk Oyuncakları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Açık Hava & Aktivite Oyuncakları","Oyuncak Çadır & Oyun Evleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Açık Hava & Aktivite Oyuncakları","Bahçe Oyun Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Oyuncak & Hobi","Açık Hava & Aktivite Oyuncakları","Top Havuzu & Aktivite Alanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Oyuncak & Hobi","age; player count; pieces; difficulty; scale; battery; character; collection remain facets","See Oyuncak & Hobi candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Gitarlar","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Gitarlar","Klasik Gitarlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Gitarlar","Akustik Gitarlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Gitarlar","Elektro Gitarlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Bas Gitarlar","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Bas Gitarlar","Elektro Bas Gitarlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Bas Gitarlar","Akustik Bas Gitarlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Gitar & Bas","Ukuleleler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Piyano, Org & Klavyeli Çalgılar","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Piyano, Org & Klavyeli Çalgılar","Piyanolar","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Piyano, Org & Klavyeli Çalgılar","Piyanolar","Akustik Piyanolar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Piyano, Org & Klavyeli Çalgılar","Piyanolar","Dijital Piyanolar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Piyano, Org & Klavyeli Çalgılar","Org & Performans Klavyeleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Piyano, Org & Klavyeli Çalgılar","Akordeonlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","Keman Ailesi","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","Keman Ailesi","Kemanlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","Keman Ailesi","Viyolalar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","Keman Ailesi","Çellolar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","Keman Ailesi","Kontrbaslar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","Arplar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Telli & Yaylı Çalgılar","Diğer Telli Çalgılar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Tahta Nefesliler","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Tahta Nefesliler","Flütler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Tahta Nefesliler","Klarnetler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
